execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,15,14,0,1,93.33333333333333,0.0,6.666666666666667,15,12,2,1,80.0,13.333333333333334,6.666666666666667,210,196,14,210,178,32,93.33333333333333,6.666666666666667,84.76190476190476,15.238095238095239,-2,2,0,-13.333333333333329,13.333333333333334,0.0,-18,18,-8.57142857142857,8.571428571428573,2
2,15,14,0,1,93.33333333333333,0.0,6.666666666666667,15,12,2,1,80.0,13.333333333333334,6.666666666666667,210,196,14,210,178,32,93.33333333333333,6.666666666666667,84.76190476190476,15.238095238095239,-2,2,0,-13.333333333333329,13.333333333333334,0.0,-18,18,-8.57142857142857,8.571428571428573,2
3,15,14,0,1,93.33333333333333,0.0,6.666666666666667,15,12,2,1,80.0,13.333333333333334,6.666666666666667,210,196,14,210,178,32,93.33333333333333,6.666666666666667,84.76190476190476,15.238095238095239,-2,2,0,-13.333333333333329,13.333333333333334,0.0,-18,18,-8.57142857142857,8.571428571428573,2
4,15,14,0,1,93.33333333333333,0.0,6.666666666666667,15,11,3,1,73.33333333333333,20.0,6.666666666666667,210,196,14,210,169,41,93.33333333333333,6.666666666666667,80.47619047619048,19.523809523809526,-3,3,0,-20.0,20.0,0.0,-27,27,-12.857142857142847,12.857142857142858,3
5,15,14,0,1,93.33333333333333,0.0,6.666666666666667,15,4,10,1,26.666666666666668,66.66666666666666,6.666666666666667,210,196,14,210,124,86,93.33333333333333,6.666666666666667,59.04761904761905,40.95238095238095,-10,10,0,-66.66666666666666,66.66666666666666,0.0,-72,72,-34.28571428571428,34.285714285714285,1
6,15,14,0,1,93.33333333333333,0.0,6.666666666666667,15,0,14,1,0.0,93.33333333333333,6.666666666666667,210,196,14,210,98,112,93.33333333333333,6.666666666666667,46.666666666666664,53.333333333333336,-14,14,0,-93.33333333333333,93.33333333333333,0.0,-98,98,-46.666666666666664,46.66666666666667,0
7,15,14,0,1,93.33333333333333,0.0,6.666666666666667,15,11,3,1,73.33333333333333,20.0,6.666666666666667,210,196,14,210,171,39,93.33333333333333,6.666666666666667,81.42857142857143,18.571428571428573,-3,3,0,-20.0,20.0,0.0,-25,25,-11.904761904761898,11.904761904761905,2
8,15,14,0,1,93.33333333333333,0.0,6.666666666666667,15,11,3,1,73.33333333333333,20.0,6.666666666666667,210,196,14,210,169,41,93.33333333333333,6.666666666666667,80.47619047619048,19.523809523809526,-3,3,0,-20.0,20.0,0.0,-27,27,-12.857142857142847,12.857142857142858,3
9,15,14,0,1,93.33333333333333,0.0,6.666666666666667,15,12,2,1,80.0,13.333333333333334,6.666666666666667,210,196,14,210,178,32,93.33333333333333,6.666666666666667,84.76190476190476,15.238095238095239,-2,2,0,-13.333333333333329,13.333333333333334,0.0,-18,18,-8.57142857142857,8.571428571428573,2
10,15,14,0,1,93.33333333333333,0.0,6.666666666666667,15,12,2,1,80.0,13.333333333333334,6.666666666666667,210,196,14,210,178,32,93.33333333333333,6.666666666666667,84.76190476190476,15.238095238095239,-2,2,0,-13.333333333333329,13.333333333333334,0.0,-18,18,-8.57142857142857,8.571428571428573,2
11,15,14,0,1,93.33333333333333,0.0,6.666666666666667,15,12,2,1,80.0,13.333333333333334,6.666666666666667,210,196,14,210,178,32,93.33333333333333,6.666666666666667,84.76190476190476,15.238095238095239,-2,2,0,-13.333333333333329,13.333333333333334,0.0,-18,18,-8.57142857142857,8.571428571428573,2
12,15,14,0,1,93.33333333333333,0.0,6.666666666666667,15,10,4,1,66.66666666666666,26.666666666666668,6.666666666666667,210,196,14,210,166,44,93.33333333333333,6.666666666666667,79.04761904761905,20.952380952380953,-4,4,0,-26.66666666666667,26.666666666666668,0.0,-30,30,-14.285714285714278,14.285714285714285,1
13,15,14,0,1,93.33333333333333,0.0,6.666666666666667,15,11,3,1,73.33333333333333,20.0,6.666666666666667,210,196,14,210,169,41,93.33333333333333,6.666666666666667,80.47619047619048,19.523809523809526,-3,3,0,-20.0,20.0,0.0,-27,27,-12.857142857142847,12.857142857142858,3
14,15,14,0,1,93.33333333333333,0.0,6.666666666666667,15,10,4,1,66.66666666666666,26.666666666666668,6.666666666666667,210,196,14,210,164,46,93.33333333333333,6.666666666666667,78.0952380952381,21.904761904761905,-4,4,0,-26.66666666666667,26.666666666666668,0.0,-32,32,-15.238095238095227,15.238095238095237,2
15,15,14,0,1,93.33333333333333,0.0,6.666666666666667,15,12,2,1,80.0,13.333333333333334,6.666666666666667,210,196,14,210,178,32,93.33333333333333,6.666666666666667,84.76190476190476,15.238095238095239,-2,2,0,-13.333333333333329,13.333333333333334,0.0,-18,18,-8.57142857142857,8.571428571428573,2
