percentage,execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
10,9,1.0499730706214905e-05,1.1200550943613052e-05,1.0000541806221008e-05,5.899928510189056e-06,0.00024819979444146156,6.90016895532608e-06,4.999805241823196e-06,9.200535714626312e-06,1.6996636986732483e-06,0.004486599937081337,8.070003241300583e-05,7.409974932670593e-05,0.00017619971185922623,1.400010660290718e-05,9.799841791391373e-06,0.005150000099092722
