execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,47,1,1,95.91836734693877,2.0408163265306123,2.0408163265306123,686,672,14,686,663,23,97.95918367346938,2.0408163265306123,96.6472303206997,3.3527696793002915,-1,1,0,-2.040816326530617,2.0408163265306123,0.0,-9,9,-1.3119533527696774,1.3119533527696792,2
2,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,46,2,1,93.87755102040816,4.081632653061225,2.0408163265306123,686,672,14,686,654,32,97.95918367346938,2.0408163265306123,95.33527696793003,4.664723032069971,-2,2,0,-4.08163265306122,4.081632653061225,0.0,-18,18,-2.623906705539355,2.623906705539359,2
3,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,44,4,1,89.79591836734694,8.16326530612245,2.0408163265306123,686,672,14,686,652,34,97.95918367346938,2.0408163265306123,95.04373177842565,4.956268221574344,-4,4,0,-8.16326530612244,8.16326530612245,0.0,-20,20,-2.9154518950437307,2.915451895043732,1
4,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,46,2,1,93.87755102040816,4.081632653061225,2.0408163265306123,686,672,14,686,654,32,97.95918367346938,2.0408163265306123,95.33527696793003,4.664723032069971,-2,2,0,-4.08163265306122,4.081632653061225,0.0,-18,18,-2.623906705539355,2.623906705539359,3
5,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,686,672,14,686,672,14,97.95918367346938,2.0408163265306123,97.95918367346938,2.0408163265306123,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
6,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,39,9,1,79.59183673469387,18.367346938775512,2.0408163265306123,686,672,14,686,615,71,97.95918367346938,2.0408163265306123,89.65014577259474,10.349854227405247,-9,9,0,-18.367346938775512,18.367346938775512,0.0,-57,57,-8.309037900874642,8.309037900874635,7
7,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,47,1,1,95.91836734693877,2.0408163265306123,2.0408163265306123,686,672,14,686,663,23,97.95918367346938,2.0408163265306123,96.6472303206997,3.3527696793002915,-1,1,0,-2.040816326530617,2.0408163265306123,0.0,-9,9,-1.3119533527696774,1.3119533527696792,2
8,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,44,4,1,89.79591836734694,8.16326530612245,2.0408163265306123,686,672,14,686,652,34,97.95918367346938,2.0408163265306123,95.04373177842565,4.956268221574344,-4,4,0,-8.16326530612244,8.16326530612245,0.0,-20,20,-2.9154518950437307,2.915451895043732,1
9,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,45,3,1,91.83673469387756,6.122448979591836,2.0408163265306123,686,672,14,686,657,29,97.95918367346938,2.0408163265306123,95.77259475218659,4.227405247813411,-3,3,0,-6.122448979591823,6.122448979591836,0.0,-15,15,-2.186588921282791,2.1865889212827985,1
10,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,43,5,1,87.75510204081633,10.204081632653061,2.0408163265306123,686,672,14,686,647,39,97.95918367346938,2.0408163265306123,94.31486880466473,5.685131195335277,-5,5,0,-10.204081632653057,10.204081632653061,0.0,-25,25,-3.6443148688046563,3.6443148688046647,1
11,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,36,11,2,73.46938775510205,22.448979591836736,4.081632653061225,686,672,14,686,605,81,97.95918367346938,2.0408163265306123,88.19241982507289,11.807580174927114,-12,11,1,-24.489795918367335,22.448979591836736,2.0408163265306123,-67,67,-9.766763848396494,9.766763848396502,1
12,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,43,5,1,87.75510204081633,10.204081632653061,2.0408163265306123,686,672,14,686,647,39,97.95918367346938,2.0408163265306123,94.31486880466473,5.685131195335277,-5,5,0,-10.204081632653057,10.204081632653061,0.0,-25,25,-3.6443148688046563,3.6443148688046647,1
13,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,686,672,14,686,672,14,97.95918367346938,2.0408163265306123,97.95918367346938,2.0408163265306123,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
14,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,45,3,1,91.83673469387756,6.122448979591836,2.0408163265306123,686,672,14,686,657,29,97.95918367346938,2.0408163265306123,95.77259475218659,4.227405247813411,-3,3,0,-6.122448979591823,6.122448979591836,0.0,-15,15,-2.186588921282791,2.1865889212827985,1
15,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,44,4,1,89.79591836734694,8.16326530612245,2.0408163265306123,686,672,14,686,652,34,97.95918367346938,2.0408163265306123,95.04373177842565,4.956268221574344,-4,4,0,-8.16326530612244,8.16326530612245,0.0,-20,20,-2.9154518950437307,2.915451895043732,1
16,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,686,672,14,686,672,14,97.95918367346938,2.0408163265306123,97.95918367346938,2.0408163265306123,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
17,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,44,4,1,89.79591836734694,8.16326530612245,2.0408163265306123,686,672,14,686,652,34,97.95918367346938,2.0408163265306123,95.04373177842565,4.956268221574344,-4,4,0,-8.16326530612244,8.16326530612245,0.0,-20,20,-2.9154518950437307,2.915451895043732,1
18,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,37,11,1,75.51020408163265,22.448979591836736,2.0408163265306123,686,672,14,686,593,93,97.95918367346938,2.0408163265306123,86.44314868804665,13.556851311953352,-11,11,0,-22.448979591836732,22.448979591836736,0.0,-79,79,-11.516034985422735,11.51603498542274,1
19,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,46,0,3,93.87755102040816,0.0,6.122448979591836,686,672,14,686,644,42,97.95918367346938,2.0408163265306123,93.87755102040816,6.122448979591836,-2,0,2,-4.08163265306122,0.0,4.081632653061224,-28,28,-4.08163265306122,4.081632653061224,3
20,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,36,11,2,73.46938775510205,22.448979591836736,4.081632653061225,686,672,14,686,605,81,97.95918367346938,2.0408163265306123,88.19241982507289,11.807580174927114,-12,11,1,-24.489795918367335,22.448979591836736,2.0408163265306123,-67,67,-9.766763848396494,9.766763848396502,1
21,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,36,11,2,73.46938775510205,22.448979591836736,4.081632653061225,686,672,14,686,605,81,97.95918367346938,2.0408163265306123,88.19241982507289,11.807580174927114,-12,11,1,-24.489795918367335,22.448979591836736,2.0408163265306123,-67,67,-9.766763848396494,9.766763848396502,1
22,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,42,6,1,85.71428571428571,12.244897959183673,2.0408163265306123,686,672,14,686,636,50,97.95918367346938,2.0408163265306123,92.71137026239067,7.288629737609329,-6,6,0,-12.244897959183675,12.244897959183673,0.0,-36,36,-5.24781341107871,5.247813411078717,4
23,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,45,3,1,91.83673469387756,6.122448979591836,2.0408163265306123,686,672,14,686,657,29,97.95918367346938,2.0408163265306123,95.77259475218659,4.227405247813411,-3,3,0,-6.122448979591823,6.122448979591836,0.0,-15,15,-2.186588921282791,2.1865889212827985,1
24,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,45,3,1,91.83673469387756,6.122448979591836,2.0408163265306123,686,672,14,686,657,29,97.95918367346938,2.0408163265306123,95.77259475218659,4.227405247813411,-3,3,0,-6.122448979591823,6.122448979591836,0.0,-15,15,-2.186588921282791,2.1865889212827985,1
25,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,36,11,2,73.46938775510205,22.448979591836736,4.081632653061225,686,672,14,686,605,81,97.95918367346938,2.0408163265306123,88.19241982507289,11.807580174927114,-12,11,1,-24.489795918367335,22.448979591836736,2.0408163265306123,-67,67,-9.766763848396494,9.766763848396502,1
26,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,45,3,1,91.83673469387756,6.122448979591836,2.0408163265306123,686,672,14,686,657,29,97.95918367346938,2.0408163265306123,95.77259475218659,4.227405247813411,-3,3,0,-6.122448979591823,6.122448979591836,0.0,-15,15,-2.186588921282791,2.1865889212827985,1
27,49,48,0,1,97.95918367346938,0.0,2.0408163265306123,49,36,11,2,73.46938775510205,22.448979591836736,4.081632653061225,686,672,14,686,605,81,97.95918367346938,2.0408163265306123,88.19241982507289,11.807580174927114,-12,11,1,-24.489795918367335,22.448979591836736,2.0408163265306123,-67,67,-9.766763848396494,9.766763848396502,1
