execution_number,input_class_name,input_class_stereotype
1,Adult,mixin
2,Egg,mixin
3,Embryo,mixin
4,Juvenile,mixin
5,LifeStage,mixin
6,Maggot,mixin
7,Pupa,mixin
8,Unknown_,mixin
