taxonomy_name,dataset_name,num_classes
santos2020valuenetworks_tx001.ttl,santos2020valuenetworks,5
santos2020valuenetworks_tx002.ttl,santos2020valuenetworks,5
santos2020valuenetworks_tx003.ttl,santos2020valuenetworks,3
