class_name,class_original_classification,classification_final_list
Advento_do_Termo_Contratual,kind,can
Advertência,kind,can
Anulação,kind,can
Anulação_do_Contrato,kind,can
Caducidade,kind,can
Cassação,kind,can
Declaração_de_Caducidade,kind,can
Declaração_de_Inidoneidade,kind,can
Encampação,kind,can
Extinção_da_Concessão_Indenizável,kind,can
Extinção_da_Concessão_Não_Indenizável,kind,can
Extinção_de_Concessão,kind,can
Falência_da_Concessionária,kind,can
Intervenção,kind,is
Multa,kind,can
Penalidade,kind,not
Penalidade_Aplicada,kind,can
Penalidade_Prevista,kind,can
Rescisão,kind,can
Rescisão_do_Contrato,kind,can
Suspensão,kind,can
