class_name,class_original_classification,classification_final_list
Aquisição_de_Permanente,kind,is
Arrendamento,kind,not
Arrendamento_Financeiro,kind,not
Arrendamento_Financeiro_Imobilizado,kind,not
Arrendamento_Financeiro_Intangível,kind,not
Arrendamento_Operacional,kind,not
Cessão_de_Bens,kind,not
Compra_Especulativa,kind,not
Compra_Imobilizado,kind,not
Compra_Intangível,kind,not
Compra_de_Bem,kind,not
Construção,kind,not
Construção_de_Imobilizado,kind,not
Construção_de_Intangível,kind,not
Emissão_de_Debênture,kind,can
Empréstimo,kind,can
Financiamento,kind,can
Investimento_em_Imobilizado,kind,can
Investimento_em_Intangível,kind,can
Obrigação_Financeira,kind,can
