class_name,class_original_classification,classification_final_list
Brokerage,subkind,can
Buyer,role,is
Hired_Brokerage,role,is
Organization,kind,can
Person,kind,is
Public_Traded_Company,role,can
Seller,role,can
StockHolder,rolemixin,is
Stock_Exchange,subkind,can
Stock_Keeper,role,is
StockholderOrganization,role,is
Stockholder_Person,role,can
