class_name,class_original_classification,classification_final_list
Book,kind,can
Collection,kind,is
Comment,subkind,is
Commentable,category,is
Corporate_Resource,category,is
Course,kind,can
Creatable,category,can
Creation,subkind,is
Deletable,category,can
Delete,subkind,is
Edit,subkind,can
Editable,category,is
Follow,subkind,can
Interaction,kind,can
Learning_Path,kind,can
Link,kind,is
Podcast,kind,is
Private_Interaction,subkind,can
Public_Interaction,subkind,can
Public_Resource,category,can
Resource,category,is
Search,subkind,is
Upvotable,category,is
Upvote,subkind,is
Video,kind,can
View,subkind,is
Viewable,category,is
