class_name,class_original_classification,classification_final_list
Feminine_Patient,role,not
Profile-Defining_Relatum,rolemixin,is
Sperm._Contam._Defining_Feminine_Patient,role,is
Sperm._Contam._Defining_Relatum,rolemixin,can
Sperm._Contam._Defining_Spermatozoa,role,can
Spermatozoon_in_Urine,role,not
Urinary_Relatum,rolemixin,not
