class_name,class_original_classification,classification_final_list
Captador,role,is
Doador,role,can
Homem,subkind,can
Mulher,subkind,can
Pessoa,kind,can
Pessoa_Doente,phase,is
Pessoa_Morta,phase,can
Pessoa_Saud�vel,phase,can
Pessoa_Viva,phase,is
Pessoa_com_ME,phase,can
Pessoa_com_PCR,phase,can
Receptor,role,is
Transplantador,role,can
