taxonomy_name,dataset_name,num_classes
niederkofler2019dssapple_tx001.ttl,niederkofler2019dssapple,33
niederkofler2019dssapple_tx002.ttl,niederkofler2019dssapple,4
niederkofler2019dssapple_tx003.ttl,niederkofler2019dssapple,4
niederkofler2019dssapple_tx004.ttl,niederkofler2019dssapple,2
niederkofler2019dssapple_tx005.ttl,niederkofler2019dssapple,4
niederkofler2019dssapple_tx006.ttl,niederkofler2019dssapple,5
niederkofler2019dssapple_tx007.ttl,niederkofler2019dssapple,2
niederkofler2019dssapple_tx008.ttl,niederkofler2019dssapple,3
