percentage,execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
50,10,1.1099997209385037e-05,0.00555379998695571,1.1599986464716494e-05,9.60000033956021e-06,0.012016299995593727,1.2200005585327744e-05,0.014664499991340563,1.7999846022576094e-06,0.0004592000041157007,0.00141050000092946,6.900008884258568e-06,4.999994416721165e-06,0.0026753999991342425,0.002056299999821931,0.0001112000027205795,0.03900539995811414
