class_name,class_original_classification,classification_final_list
Earth_Fluid,category,can
Earth_Material,category,can
Earth_Solid,category,can
Meteoric_Water,role,can
Pore_Fluid,rolemixin,can
Pore_Water,role,can
Source_Rock,role,is
Water,kind,can
