execution_number,input_class_name,input_class_stereotype
1,Plano_de_Outorga,kind
2,Plano_de_Outorga_com_Subs�dio_de_Pesquisa_Operacional,role
3,Plano_de_Outorga_com_Subs�dio_de_Pesquisa_de_Ativos_e_Custos,role
