class_name,class_original_classification,classification_final_list
Administrative,role,is
Employee,role,is
Graduate_Student,role,is
Intern,role,is
Person,kind,is
Professor,role,is
Regular,role,can
Student,role,is
Undergraduate_Student,role,can
