class_name,class_original_classification,classification_final_list
Aerodrome,role,is
Agent,kind,not
Air_traffic_management,role,can
Aircraft,kind,is
Equipment,kind,is
Organization,kind,is
Person,kind,can
Technical_System,category,can
Vehicle,kind,can
