class_name,class_original_classification,classification_final_list
Husband,role,is
Jogger,role,is
Man,subkind,can
Person,kind,can
Spouse,role,can
Student,role,is
Teacher,role,can
Walker,role,can
Wife,role,is
Woman,subkind,can
