class_name,class_original_classification,classification_final_list
AplleEndocarp,subkind,can
Apple,kind,can
AppleAspect,category,is
AppleColor,kind,can
AppleDisposition,category,is
AppleEndurant,category,can
AppleExocarp,subkind,can
AppleFeature,category,can
AppleLowNutritionalFactor,kind,is
AppleNutritionalFactor,kind,not
ApplePart,category,can
ApplePathology,kind,is
ApplePathologyEnablingFactor,mixin,can
ApplePostHarvestPathologyEnablingFactor,category,can
ApplePreHarvestPathologyEnablingFactor,category,can
AppleQuality,category,can
AppleStain,kind,can
AppleSubstance,category,can
AppleTaste,kind,can
Event,category,can
HoleInApple,kind,can
InfectedAppleSubstance,role,is
InsectStingInApple,kind,can
PathogenSign,kind,can
PathologicalAppleSubstance,phase,can
PressureMarkInApple,kind,can
