execution_number,input_class_name,input_class_stereotype
1,Equipment,kind
2,Equipment_Composed_of_Modules,role
3,Equipment_Site_Component,role
4,Single_Equipment_Site_Component,role
5,Site_Component_Equipment,role
6,Switch_OTN,subkind
