class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Point,subkind,subkind,False,True,False,1,0,4
paid,role,role,False,True,False,2,0,3
user,kind,kind,True,False,False,0,2,2
Multi_point,subkind,subkind,False,True,False,1,0,4
payment,kind,kind,True,False,False,0,2,2
language_certificate,role,role,False,True,False,1,0,2
Cycling,subkind,subkind,False,True,False,2,0,13
tourist,role,role,False,True,False,1,0,2
booking,relator,kind,True,False,False,0,3,3
Skiing,subkind,subkind,False,True,False,2,0,13
museum_visit,subkind,subkind,False,True,False,2,0,13
activity,category,category,True,False,False,0,13,13
credit/debit_card_payment,subkind,subkind,False,True,False,1,0,2
city_center_visit,subkind,subkind,False,True,False,2,0,13
planed,phase,phase,False,True,False,1,0,3
in_progres,phase,phase,False,True,False,1,0,3
finish,phase,phase,False,True,False,1,0,3
castel_visit,subkind,subkind,False,True,False,2,0,13
Tourist_Guide,role,role,False,True,False,1,0,2
completed,phase,phase,False,False,True,1,1,3
location,category,category,False,True,False,1,0,1
cultural_visit,kind,kind,False,False,True,1,4,13
Winery_visit,subkind,subkind,False,True,False,2,0,13
Hiking,subkind,subkind,False,True,False,2,0,13
Multi_Line_String,subkind,subkind,False,True,False,1,0,4
Line_String,subkind,subkind,False,True,False,1,0,4
resturant_visit,subkind,subkind,False,True,False,2,0,13
certification,relator,kind,True,False,False,0,2,2
sport_activity,kind,kind,False,False,True,1,4,13
being_processed,phase,phase,False,True,False,1,0,3
activity_certificate,role,role,False,True,False,1,0,2
church_visit,subkind,subkind,False,True,False,2,0,13
geometry,quality,kind,True,False,False,0,4,4
offer,quality,kind,True,False,False,0,3,3
path,category,category,True,False,False,0,1,1
Climbing,subkind,subkind,False,True,False,2,0,13
online_payment,subkind,subkind,False,True,False,1,0,2
food_and_wine_tour,kind,kind,False,False,True,1,2,13
