class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Active,role,role,False,True,False,4,0
Alimenta��o_dupla,subkind,subkind,False,True,False,3,0
Armazenamento_de_Dados,kind,kind,False,True,False,1,0
Backup,role,role,False,True,False,4,0
Bank_of_Battery,subkind,subkind,False,True,False,3,0
Componente_de_IT,category,category,True,False,False,0,21
Computer_System,kind,kind,False,False,True,2,5
Contingency,role,role,False,True,False,4,0
Cooler_Redundante,subkind,subkind,False,True,False,3,0
Cooling,kind,kind,False,True,False,2,0
Cooling_Fan,subkind,subkind,False,True,False,3,0
Data_Storage,kind,kind,False,True,False,1,0
Dispositive_de_drede_dual,subkind,subkind,False,True,False,3,0
Dual_Network_Device,subkind,subkind,False,True,False,3,0
Dual_Power_Inlet,subkind,subkind,False,True,False,3,0
Energia,kind,kind,False,True,False,2,0
Fonte_Redundante,subkind,subkind,False,True,False,3,0
Garantia_eSuporte,kind,kind,False,True,False,2,0
Generator,subkind,subkind,False,True,False,3,0
IT_Component,category,category,True,False,False,0,30
Link,subkind,subkind,False,True,False,3,0
Management_Suite,subkind,subkind,False,True,False,3,0
Monitoramento,kind,kind,False,True,False,2,0
Monitoring,kind,kind,False,False,True,2,2
Monitoring_Software,subkind,subkind,False,True,False,3,0
Network_Component,kind,kind,False,False,True,2,4
Network_Provider,subkind,subkind,False,True,False,3,0
Offline,role,role,False,False,True,3,3
Online,role,role,False,False,True,3,1
Passive,role,role,False,True,False,4,0
Periferico,subkind,subkind,False,True,False,3,0
Peripheral,subkind,subkind,False,True,False,3,0
Physical_Media,subkind,subkind,False,True,False,3,0
Plataforma,category,category,False,False,True,1,11
Platform,category,category,False,False,True,1,20
Power,kind,kind,False,False,True,2,3
Power_Distributor,subkind,subkind,False,True,False,3,0
Rede,category,category,False,True,False,2,0
Redundant_Power_Supply,subkind,subkind,False,True,False,3,0
Refrigea��o,kind,kind,False,True,False,2,0
Sistema,kind,kind,False,True,False,1,0
Sistema_Computacional,kind,kind,False,False,True,2,5
Site,kind,kind,False,False,True,2,6
System,kind,kind,False,True,False,1,0
Telecom_Asset,subkind,subkind,False,True,False,3,0
Warranty_And_Support,kind,kind,False,True,False,2,0
