taxonomy_name,dataset_name,num_classes
silva2012itarchitecture_tx001.ttl,silva2012itarchitecture,46
silva2012itarchitecture_tx002.ttl,silva2012itarchitecture,11
silva2012itarchitecture_tx003.ttl,silva2012itarchitecture,3
silva2012itarchitecture_tx004.ttl,silva2012itarchitecture,3
silva2012itarchitecture_tx005.ttl,silva2012itarchitecture,8
