execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,9.200070053339005e-06,8.249981328845024e-05,9.29972156882286e-06,5.1995739340782166e-06,0.0007238998077809811,6.100162863731384e-06,4.599802196025848e-06,9.499955922365189e-06,2.100132405757904e-06,8.059991523623466e-05,0.004029599949717522,0.020139499567449093,0.0005997000262141228,1.090019941329956e-05,0.004583300091326237,0.03029599878937006
2,8.75997357070446e-05,9.400304406881332e-06,0.0003069997765123844,5.700159817934036e-06,0.00019020028412342072,5.600042641162872e-06,4.299916326999664e-06,8.200295269489288e-06,2.00001522898674e-06,9.000301361083984e-06,7.569976150989532e-05,7.619988173246384e-05,0.000124999787658453,1.1399853974580765e-05,9.000301361083984e-06,0.0009263004176318645
3,8.190050721168518e-05,1.2299977242946625e-05,0.00030369963496923447,5.899928510189056e-06,0.00019899988546967506,5.900394171476364e-06,4.500150680541992e-06,9.09995287656784e-06,2.200249582529068e-06,1.070043072104454e-05,8.809985592961311e-05,8.819997310638428e-05,0.0001301998272538185,1.3799872249364853e-05,1.0299962013959885e-05,0.0009658006019890308
4,7.890025153756142e-05,1.3799872249364853e-05,0.0003002006560564041,5.6996941566467285e-06,0.00019749999046325684,5.7998113334178925e-06,4.70038503408432e-06,8.500181138515472e-06,1.7005950212478638e-06,9.300187230110168e-06,7.769977673888206e-05,7.539987564086914e-05,0.0001289001666009426,1.12997367978096e-05,9.300187230110168e-06,0.0009287013672292233
5,7.269997149705887e-05,9.399838745594025e-06,0.0002819998189806938,5.300156772136688e-06,0.00019060028716921806,5.7998113334178925e-06,4.3995678424835205e-06,8.300412446260452e-06,1.7997808754444122e-06,8.90018418431282e-06,8.209981024265289e-05,7.42003321647644e-05,0.00013279961422085762,1.1200085282325745e-05,8.999835699796677e-06,0.0008984995074570179
6,7.54999928176403e-05,9.599607437849045e-06,0.00030559999868273735,5.499925464391708e-06,0.00020070001482963562,5.7998113334178925e-06,4.400033503770828e-06,8.299946784973145e-06,1.80024653673172e-06,9.300187230110168e-06,8.250027894973755e-05,7.689977064728737e-05,0.0001318003050982952,1.400010660290718e-05,9.29972156882286e-06,0.000940999947488308
