taxonomy_name,dataset_name,num_classes
haridy2021egyptian-e-government_tx001.ttl,haridy2021egyptian-e-government,3
haridy2021egyptian-e-government_tx002.ttl,haridy2021egyptian-e-government,8
haridy2021egyptian-e-government_tx003.ttl,haridy2021egyptian-e-government,3
haridy2021egyptian-e-government_tx004.ttl,haridy2021egyptian-e-government,4
