class_name,class_original_classification,classification_final_list
Earth_Fluid,category,is
Earth_Material,category,is
Earth_Solid,category,is
Meteoric_Water,role,is
Pore_Fluid,rolemixin,can
Pore_Water,role,is
Source_Rock,role,is
Water,kind,is
