class_name,class_original_classification,classification_final_list
Agent,category,can
Organization_Stakeholder,role,can
Person,kind,can
Person_Stakeholder,role,can
Physical_Agent,category,can
Project_Stakeholder,rolemixin,can
Social_Agent,category,can
Stakeholder,rolemixin,is
Team_Stakeholder,role,can
