percentage,execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
20,2,1.0299962013959885e-05,1.0299962013959885e-05,9.700190275907516e-06,6.0996972024440765e-06,0.0019621998071670532,6.5998174250125885e-06,4.800036549568176e-06,9.199604392051697e-06,2.00001522898674e-06,0.006715899799019098,0.006765200290828943,0.02707709977403283,0.0014128000475466251,1.3300217688083649e-05,1.0600313544273376e-05,0.0440160995349288
