percentage,execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
20,10,8.700000762473792e-06,7.479999840143137e-05,8.600000001024455e-06,4.699999408330768e-06,0.000553300000319723,5.699999746866524e-06,4.100000296602957e-06,9.20000093174167e-06,8.900000466383062e-06,7.259999983943999e-05,0.0031154999996942934,0.015154299999267096,0.0004523999996308703,1.0300002031726763e-05,0.0035419000014371704,0.023025000002235174
