execution_number,input_class_name,input_class_stereotype
1,bachelorStudent,role
2,masterStudent,role
3,person,kind
4,phdStudent,role
5,postAuthor,role
6,postInteractor,role
7,professor,role
8,profileInteractor,role
9,sportOrganizationMember,role
10,teachingAssistant,role
11,user,role
