execution_number,input_class_name,input_class_stereotype
1,Art_Work,kind
2,Ballet,subkind
3,Music_Work,subkind
4,Opera,subkind
5,Orchestral_Work,subkind
6,Overture,subkind
7,Suite,subkind
8,Symphonic_Poem,subkind
9,Symphony,subkind
