execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
1,1.090002479031682e-05,9.400013368576765e-06,1.0499963536858559e-05,0.013505499984603375,1.0699965059757233e-05,1.109996810555458e-05,7.670000195503235e-05,0.0003758000093512237,1.0599964298307896e-05,1.6899954061955214e-05,6.699992809444666e-06,0.005258699995465577,5.700043402612209e-06,5.100038833916187e-06,1.009996049106121e-05,0.01932439988013357
2,1.0699965059757233e-05,9.699957445263863e-06,1.0200019460171461e-05,0.008906800008844584,1.0400020983070135e-05,1.090002479031682e-05,7.419998291879892e-05,0.0002630999661050737,1.0599964298307896e-05,1.6600009985268116e-05,6.599992047995329e-06,0.003985099960118532,5.799985956400633e-06,4.999979864805937e-06,6.89999433234334e-06,0.01333259983221069
3,0.00814579997677356,7.92999635450542e-05,9.620003402233124e-05,0.0009215000318363309,7.940002251416445e-05,0.005483600019942969,1.0800024028867483e-05,0.00029969995375722647,1.079996582120657e-05,1.650000922381878e-05,6.699992809444666e-06,0.0026735999854281545,6.099988240748644e-06,5.199981387704611e-06,6.89999433234334e-06,0.017842099943663925
4,0.00804520002566278,8.050003089010715e-05,9.290000889450312e-05,0.0008922000415623188,7.650000043213367e-05,0.0054579999996349216,1.1100026313215494e-05,0.000285400019492954,1.0600022505968809e-05,1.6499951016157866e-05,6.499991286545992e-06,0.0026323000201955438,5.999987479299307e-06,7.299997378140688e-06,7.100054062902927e-06,0.017628100176807493
5,1.0299962013959885e-05,9.400013368576765e-06,1.0200019460171461e-05,0.008809399965684861,1.0599964298307896e-05,1.1299969628453255e-05,7.379997987300158e-05,0.00025800004368647933,1.3400043826550245e-05,1.6400008462369442e-05,6.599992047995329e-06,0.003913399996235967,5.499983672052622e-06,4.999979864805937e-06,6.999995093792677e-06,0.013160299917217344
6,1.1100026313215494e-05,9.70007386058569e-06,1.0600022505968809e-05,0.0045350000145845115,1.3999990187585354e-05,1.1999974958598614e-05,0.023142999969422817,0.00018630007980391383,1.3999990187585354e-05,1.8000020645558834e-05,7.399998139590025e-06,0.0028402000316418707,1.0800024028867483e-05,5.499983672052622e-06,7.299997378140688e-06,0.030824900197330862
7,1.3599987141788006e-05,1.0500021744519472e-05,1.0700023267418146e-05,0.014848999970126897,1.1000025551766157e-05,0.008804100041743368,1.0999967344105244e-05,0.0004287000047042966,1.109996810555458e-05,1.680001150816679e-05,6.800051778554916e-06,0.005405400006566197,8.800008799880743e-06,8.400005754083395e-06,1.090002479031682e-05,0.029606800118926913
8,1.1000025551766157e-05,9.600014891475439e-06,1.0200019460171461e-05,0.00989280000794679,1.3399985618889332e-05,0.005897699971683323,1.1299969628453255e-05,0.00032350001856684685,1.0899966582655907e-05,1.7600017599761486e-05,6.700051017105579e-06,0.004105400003027171,5.699985194951296e-06,1.0199961252510548e-05,7.599999662488699e-06,0.02033359999768436
9,1.0100018698722124e-05,9.200011845678091e-06,9.90001717582345e-06,0.013664999976754189,1.0300020221620798e-05,1.0600022505968809e-05,7.209996692836285e-05,0.0003914999542757869,1.0200019460171461e-05,1.6600009985268116e-05,6.399990525096655e-06,0.005475300014950335,5.499983672052622e-06,2.0400038920342922e-05,6.499991286545992e-06,0.019719600037205964
10,9.899958968162537e-06,8.999952115118504e-06,9.899958968162537e-06,7.270002970471978e-05,9.400013368576765e-06,7.22000258974731e-05,9.300012607127428e-06,1.009996049106121e-05,9.299954399466515e-06,1.5600002370774746e-05,6.299989763647318e-06,0.001407700008712709,5.500041879713535e-06,4.799978341907263e-06,6.900052540004253e-06,0.0016585999401286244
11,1.0600022505968809e-05,9.400013368576765e-06,1.0100018698722124e-05,0.008953000011388212,1.0500021744519472e-05,1.1399970389902592e-05,0.010542700008954853,0.00026299996534362435,1.0899966582655907e-05,3.1699950341135263e-05,6.999995093792677e-06,0.004232199979014695,5.89998671784997e-06,5.299982149153948e-06,6.999995093792677e-06,0.024110699887387455
12,1.0500021744519472e-05,9.499955922365189e-06,1.0199961252510548e-05,0.009351700078696012,1.0500079952180386e-05,1.1100026313215494e-05,0.012081699969712645,0.00027929997304454446,1.1199968867003918e-05,1.71000137925148e-05,6.599992047995329e-06,0.004090899950824678,5.700043402612209e-06,5.00003807246685e-06,6.999995093792677e-06,0.025908000068739057
13,1.7199956346303225e-05,9.899958968162537e-06,1.0899966582655907e-05,0.0047707000048831105,1.1000025551766157e-05,0.0032284000189974904,1.379998866468668e-05,0.00017169996863231063,1.7200014553964138e-05,1.789990346878767e-05,6.799993570894003e-06,0.0028016000287607312,6.099988240748644e-06,5.100038833916187e-06,7.399998139590025e-06,0.011095699854195118
14,1.0999967344105244e-05,9.999959729611874e-06,1.0499963536858559e-05,0.013743899995461106,1.1000025551766157e-05,1.1500029359012842e-05,8.11999780125916e-05,0.0003933999687433243,1.0999967344105244e-05,1.7799960914999247e-05,6.89999433234334e-06,0.0054225999629125,5.799985956400633e-06,5.099980626255274e-06,7.399998139590025e-06,0.01974909973796457
15,1.0700023267418146e-05,9.100011084228754e-06,1.0599964298307896e-05,0.013556100020650774,1.1000025551766157e-05,1.1800031643360853e-05,7.409998215734959e-05,0.00037970003904774785,1.0700023267418146e-05,1.669995253905654e-05,6.700051017105579e-06,0.005302799982018769,5.799985956400633e-06,5.199981387704611e-06,7.199996616691351e-06,0.0194182000705041
16,0.008595000021159649,8.169998181983829e-05,9.739998495206237e-05,0.0009237999911420047,8.00999696366489e-05,0.0058299999800510705,1.5700003132224083e-05,0.00033270003041252494,1.090002479031682e-05,1.7700018361210823e-05,6.89999433234334e-06,0.002972499991301447,1.4999997802078724e-05,5.099980626255274e-06,7.700000423938036e-06,0.018992199969943613
17,1.2299977242946625e-05,1.7199956346303225e-05,1.499993959441781e-05,0.017457000038120896,1.6000063624233007e-05,0.010696500015910715,1.2999982573091984e-05,0.0004697000258602202,1.209997572004795e-05,1.969997538253665e-05,1.1500029359012842e-05,0.0066769999684765935,6.499991286545992e-06,5.599984433501959e-06,8.600007276982069e-06,0.035437699931208044
18,1.2199976481497288e-05,1.0600022505968809e-05,1.1700030881911516e-05,0.004720599972642958,1.2300035450607538e-05,1.279998105019331e-05,0.025104499945882708,0.00019720004638656974,1.2200034689158201e-05,1.9700033590197563e-05,7.399998139590025e-06,0.002956199983600527,6.400048732757568e-06,5.399982910603285e-06,7.599999662488699e-06,0.03309680009260774
19,0.00982009997824207,0.00011249998351559043,0.0001324999611824751,0.001243599981535226,9.789998875930905e-05,0.0068456000299192965,1.379998866468668e-05,0.0003515999997034669,1.2599979527294636e-05,2.0400038920342922e-05,7.599999662488699e-06,0.003178600047249347,7.90000194683671e-06,5.799985956400633e-06,8.400005754083395e-06,0.021858899970538914
