class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Alínea,kind,kind,False,False,True,3,3
Alínea_Composta,subkind,subkind,False,True,False,4,0
Alínea_Simples,subkind,subkind,False,True,False,4,0
Alínea_Vetada,subkind,subkind,False,True,False,5,0
Apostila,subkind,subkind,False,True,False,2,0
Artigo,kind,kind,False,False,True,2,16
Artigo_Componente_de_Capítulo,subkind,subkind,False,True,False,3,0
Artigo_Componente_de_Seção,subkind,subkind,False,True,False,3,0
Artigo_Composto,subkind,subkind,False,False,True,3,2
Artigo_Composto_por_Incisos,subkind,subkind,False,True,False,4,0
Artigo_Composto_por_Parágrafos,subkind,subkind,False,True,False,4,0
Artigo_Legal,subkind,subkind,False,False,True,3,1
Artigo_Legal_com_Infração_Definida,subkind,subkind,False,True,False,4,0
Artigo_Ordinário,subkind,subkind,False,True,False,3,0
Artigo_Regulamentar,subkind,subkind,False,False,True,3,1
Artigo_Regulamentar_com_Infração_Definida,subkind,subkind,False,True,False,4,0
Artigo_Simples,subkind,subkind,False,True,False,3,0
Artigo_Vetado,subkind,subkind,False,True,False,4,0
Artigo_de_Alteração,subkind,subkind,False,True,False,3,0
Artigo_de_Inclusão,subkind,subkind,False,True,False,3,0
Ato_Normativo,kind,kind,False,False,True,1,16
Ato_Normativo_Base_de_Fiscalização,role,role,False,True,False,2,0
Capítulo,collective,kind,False,False,True,3,3
Capítulo_Componente,subkind,subkind,False,True,False,4,0
Capítulo_Composto_por_Artigo,subkind,subkind,False,True,False,4,0
Capítulo_Composto_por_Seção,subkind,subkind,False,True,False,4,0
Cláusula_de_Revogação,subkind,subkind,False,True,False,3,0
Cláusula_de_Vigência,subkind,subkind,False,True,False,3,0
Constituição,subkind,subkind,False,True,False,2,0
Decreto,subkind,subkind,False,False,True,2,3
Decreto_Autônomo,subkind,subkind,False,True,False,3,0
Decreto_Legislativo,subkind,subkind,False,True,False,2,0
Decreto_Regulamentar,subkind,subkind,False,True,False,3,0
Decreto_Singular,subkind,subkind,False,True,False,3,0
Elemento_Alterado,rolemixin,rolemixin,False,True,False,3,0
Elemento_Alterável,category,category,True,False,False,0,74
Elemento_Componente_de_Ato_Normativo,category,category,False,False,True,1,53
Elemento_Incluído,rolemixin,rolemixin,False,True,False,3,0
Elemento_Modificado,category,category,False,False,True,1,3
Elemento_Original,category,category,False,True,False,1,0
Elemento_Revogado,rolemixin,rolemixin,False,True,False,2,0
Elemento_Vetado,category,category,True,False,False,0,4
Elemento_de_Agrupamento,category,category,False,False,True,2,18
Elemento_de_Discriminação,category,category,False,False,True,2,14
Emenda_à_Constituição,subkind,subkind,False,True,False,2,0
Inciso,kind,kind,False,False,True,3,5
Inciso_Componente_de_Artigo,subkind,subkind,False,True,False,4,0
Inciso_Componente_de_Parágrafo,subkind,subkind,False,True,False,4,0
Inciso_Composto,subkind,subkind,False,True,False,4,0
Inciso_Simples,subkind,subkind,False,True,False,4,0
Inciso_Vetado,subkind,subkind,False,True,False,5,0
Lei_Complementar,subkind,subkind,False,True,False,2,0
Lei_Delegada,subkind,subkind,False,True,False,2,0
Lei_Ordinária,subkind,subkind,False,True,False,2,0
Livro,collective,kind,False,False,True,3,1
Livro_Componente,subkind,subkind,False,True,False,4,0
Medida_Provisória,subkind,subkind,False,True,False,2,0
Parte,collective,kind,False,False,True,3,4
Parte_Dupla,subkind,subkind,False,False,True,4,2
Parte_Especial,subkind,subkind,False,True,False,5,0
Parte_Geral,subkind,subkind,False,True,False,5,0
Parte_Múltipla,subkind,subkind,False,True,False,4,0
Parágrafo,kind,kind,False,False,True,3,3
Parágrafo_Composto,subkind,subkind,False,True,False,4,0
Parágrafo_Simples,subkind,subkind,False,True,False,4,0
Parágrafo_Vetado,subkind,subkind,False,True,False,5,0
Portaria,subkind,subkind,False,True,False,2,0
Resolução,subkind,subkind,False,False,True,2,1
Resolução_da_ANTT,subkind,subkind,False,True,False,3,0
Seção,collective,kind,False,False,True,3,4
Seção_Componente,subkind,subkind,False,True,False,4,0
Seção_Composta,subkind,subkind,False,True,False,4,0
Seção_Simples,subkind,subkind,False,False,True,4,1
Subseção,subkind,subkind,False,True,False,5,0
Título,collective,kind,False,False,True,3,1
Título_Componente,subkind,subkind,False,True,False,4,0
