class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Concessão_Rodoviária_Extinta,role,role,False,True,False,4,0
Outorga,relator,kind,True,False,False,0,10
Outorga_Precedida_de_Obra_Pública,relator,kind,False,True,False,3,0
Outorga_com_Licitação,relator,kind,False,False,True,1,6
Outorga_de_Autorização,relator,kind,False,False,True,1,2
Outorga_de_Autorização_Especial,relator,kind,False,True,False,2,0
Outorga_de_Autorização_Regular,relator,kind,False,True,False,2,0
Outorga_de_Concessão,relator,kind,False,False,True,2,4
Outorga_de_Concessão_Ferroviária,relator,kind,False,True,False,3,0
Outorga_de_Concessão_Rodoviária,relator,kind,False,False,True,3,1
Outorga_de_Permissão,relator,kind,False,True,False,2,0
