class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
COFINS,subkind,subkind,False,True,False,3,0
CSLL,subkind,subkind,False,True,False,3,0
ICMS,subkind,subkind,False,True,False,3,0
IR,subkind,subkind,False,True,False,3,0
ISSQN,subkind,subkind,False,True,False,3,0
Imposto,kind,kind,True,False,False,0,9
Imposto_Estadual,subkind,subkind,False,False,True,1,1
Imposto_Federal,subkind,subkind,False,False,True,1,4
Imposto_Municipal,subkind,subkind,False,False,True,1,1
Imposto_sobre_Resultado,subkind,subkind,True,False,False,0,2
Imposto_sobre_Servi�o,subkind,subkind,True,False,False,0,4
PIS,subkind,subkind,False,True,False,3,0
