class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Aquisição_de_Permanente,relator,kind,True,False,False,0,13
Arrendamento,relator,kind,False,False,True,1,4
Arrendamento_Financeiro,relator,kind,False,False,True,3,2
Arrendamento_Financeiro_Imobilizado,relator,kind,False,True,False,5,0
Arrendamento_Financeiro_Intangível,relator,kind,False,True,False,5,0
Arrendamento_Operacional,relator,kind,False,True,False,3,0
Cessão_de_Bens,relator,kind,False,True,False,1,0
Compra_Especulativa,relator,kind,False,True,False,2,0
Compra_Imobilizado,relator,kind,False,True,False,3,0
Compra_Intangível,relator,kind,False,True,False,3,0
Compra_de_Bem,relator,kind,False,False,True,1,3
Construção,relator,kind,False,False,True,1,2
Construção_de_Imobilizado,relator,kind,False,True,False,3,0
Construção_de_Intangível,relator,kind,False,True,False,3,0
Emissão_de_Debênture,relator,kind,False,True,False,1,0
Empréstimo,relator,kind,False,True,False,1,0
Financiamento,relator,kind,False,True,False,1,0
Investimento_em_Imobilizado,relator,kind,True,False,False,0,3
Investimento_em_Intangível,relator,kind,True,False,False,0,4
Obrigação_Financeira,relator,kind,True,False,False,0,6
