class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Ampliação_de_Capacidade,subkind,subkind,False,True,False,3,0
Complementação_de_Obras_do_DNIT,subkind,subkind,False,True,False,3,0
Condicional_por_VDM,subkind,subkind,False,True,False,2,0
Condicional_por_VDM_ou_Prazo,subkind,subkind,False,True,False,2,0
Conservação_Corretiva_Rotineira,subkind,subkind,False,True,False,3,0
Conservação_Preventiva_Períodica,subkind,subkind,False,True,False,3,0
Conservação_da_Rodovia,subkind,subkind,False,False,True,2,3
Correção_Emergencial,subkind,subkind,False,True,False,3,0
Item_Condicional,subkind,subkind,False,False,True,1,2
Item_Não_Obrigatório,subkind,subkind,False,False,True,1,6
Item_Obrigatório,subkind,subkind,False,False,True,1,5
Item_de_Canteiro_Central_e_Faixa_de_Domínio,subkind,subkind,False,True,False,1,0
Item_de_Edificação_e_Instalação_Operacional,subkind,subkind,False,True,False,1,0
Item_de_Elemento_de_Proteção_e_Segurança,subkind,subkind,False,True,False,1,0
Item_de_Obras_de_Arte_Especiais,subkind,subkind,False,True,False,1,0
Item_de_Operação,subkind,subkind,False,True,False,1,0
Item_de_Pavimento,subkind,subkind,False,True,False,1,0
Item_de_Sistema_Elétrico_e_de_Iluminação,subkind,subkind,False,True,False,1,0
Item_de_Sistema_de_Drenagem_e_Obra_de_Arte_Corrente,subkind,subkind,False,True,False,1,0
Item_de_Terraplenos_e_Estruturas_de_Contenção,subkind,subkind,False,True,False,1,0
Item_do_PER,kind,kind,True,False,False,0,30
Item_do_PER_Adicionado,role,role,False,True,False,2,0
Item_do_PER_Alterado,role,role,False,True,False,2,0
Item_do_PER_Excluído,role,role,False,True,False,2,0
Item_do_PER_Revisado,role,role,False,False,True,1,3
Item_do_PER_com_Obra,role,role,False,True,False,1,0
Melhoramento_da_Rodovia,subkind,subkind,False,False,True,2,3
Melhoria_Física_e_Operacional,subkind,subkind,False,True,False,3,0
Monitoração_da_Rodovia,subkind,subkind,False,True,False,2,0
Operação_da_Rodovia,subkind,subkind,False,True,False,2,0
Recuperação_da_Rodovia,subkind,subkind,False,True,False,2,0
