class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Comando_Operacional,relator,kind,False,False,True,3,1
Comando_Operacional_Temático,relator,kind,False,True,False,5,0
Fiscalização,relator,kind,True,False,False,0,42
Fiscalização_Apurativa,relator,kind,False,False,True,1,2
Fiscalização_Apurativa_e_Punitiva,relator,kind,False,False,True,2,1
Fiscalização_Autuadora,relator,kind,False,True,False,3,0
Fiscalização_Constante,relator,kind,False,True,False,2,0
Fiscalização_Direta,relator,kind,False,False,True,1,13
Fiscalização_Especial,relator,kind,False,True,False,3,0
Fiscalização_Eventual,relator,kind,False,False,True,1,3
Fiscalização_Indireta,relator,kind,False,False,True,1,1
Fiscalização_Indireta_Autuadora,relator,kind,False,True,False,2,0
Fiscalização_Individual,relator,kind,False,True,False,1,0
Fiscalização_Orientativa,relator,kind,False,True,False,1,0
Fiscalização_Periódica,relator,kind,False,True,False,2,0
Fiscalização_Preventiva,relator,kind,False,True,False,1,0
Fiscalização_Relativa_ao_Prestador,relator,kind,False,True,False,1,0
Fiscalização_Relativa_à_Prestação,relator,kind,False,True,False,1,0
Fiscalização_Rodoviária,relator,kind,False,False,True,1,12
Fiscalização_de_Excesso_de_Peso,relator,kind,False,False,True,8,1
Fiscalização_de_Guichê,relator,kind,False,True,False,6,0
Fiscalização_de_PEF,relator,kind,False,True,False,3,0
Fiscalização_de_Plataforma,relator,kind,False,True,False,6,0
Fiscalização_de_Produtos_Perigosos,relator,kind,False,True,False,3,0
Fiscalização_de_RNTRC,relator,kind,False,True,False,3,0
Fiscalização_de_Rotina,relator,kind,False,False,True,1,11
Fiscalização_de_TFP,relator,kind,False,True,False,1,0
Fiscalização_de_TRC,relator,kind,False,False,True,2,10
Fiscalização_de_TRP,relator,kind,False,True,False,2,0
Fiscalização_de_Terminal,relator,kind,True,False,False,0,5
Fiscalização_de_Terminal_Com_PFA,relator,kind,False,False,True,5,3
Fiscalização_de_VP,relator,kind,False,False,True,3,3
Fiscalização_de_VP_de_Contrato,relator,kind,False,True,False,4,0
Fiscalização_de_VP_de_Operadora_de_Rodovia,relator,kind,False,True,False,4,0
Fiscalização_de_VP_de_Operadora_do_Meio_de_Pagamento,relator,kind,False,True,False,4,0
Fiscalização_de_Órgão_Conveniado,relator,kind,False,True,False,1,0
Fiscalização_em_Equipe,relator,kind,False,True,False,1,0
Fiscalização_em_PFR,relator,kind,False,True,False,4,0
Fiscalização_em_PPV,relator,kind,False,False,True,6,2
Fiscalização_em_Posto_Fixo,relator,kind,False,False,True,3,8
Fiscalização_em_Rodovia,relator,kind,False,False,True,2,4
Fiscalização_em_Terminal_Sem_PFA,relator,kind,False,True,False,3,0
Fiscalização_por_Denúncia,relator,kind,False,True,False,6,0
Fiscalização_por_Equipamento,relator,kind,False,True,False,9,0
