class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Fretamento,kind,kind,False,True,False,1,0
Linha_de_Ônibus,kind,kind,True,False,False,0,3
Linha_de_Ônibus_Autorizada_Especial,role,role,False,True,False,3,0
Linha_de_Ônibus_Outorgada,role,role,False,False,True,2,2
Linha_de_Ônibus_Permissionada,role,role,False,True,False,3,0
Lote_Ferroviário,kind,kind,True,False,False,0,1
Lote_Ferroviário_Concedido,role,role,False,True,False,2,0
Lote_Rodoviário,collective,kind,True,False,False,0,1
Lote_Rodoviário_Concedido,role,role,False,True,False,2,0
Objeto_da_Outorga,mixin,mixin,True,False,False,0,6
