taxonomy_name,dataset_name,num_classes
amaral2020rome_tx001.ttl,amaral2020rome,3
amaral2020rome_tx002.ttl,amaral2020rome,3
amaral2020rome_tx003.ttl,amaral2020rome,19
amaral2020rome_tx004.ttl,amaral2020rome,3
amaral2020rome_tx005.ttl,amaral2020rome,2
