class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Applicant,kind,kind,True,False,False,0,5
Bachelor_Graduate,phase,phase,False,True,False,1,0
Employed,phase,phase,False,True,False,1,0
High_School_Graduate,phase,phase,False,True,False,1,0
Masters_Graduate,phase,phase,False,True,False,1,0
Unemployed,phase,phase,False,True,False,1,0
