execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
1,8.600298315286636e-06,8.41999426484108e-05,8.90018418431282e-06,4.90015372633934e-06,0.0003017997369170189,5.2996911108493805e-06,4.400033503770828e-06,9.000301361083984e-06,2.100598067045212e-06,8.080014958977699e-05,0.0017646001651883125,0.008139300160109997,0.00024370010942220688,1.00000761449337e-05,0.0019292999058961868,0.012596901506185532
2,7.430044934153557e-05,9.699724614620209e-06,0.00025200052186846733,5.200039595365524e-06,0.00018949992954730988,5.2996911108493805e-06,4.400033503770828e-06,8.299481123685837e-06,1.6996636986732483e-06,9.100418537855148e-06,8.04997980594635e-05,7.510045543313026e-05,0.0001297001726925373,1.090019941329956e-05,9.09995287656784e-06,0.0008648005314171314
3,7.479963824152946e-05,9.499955922365189e-06,0.0002794000320136547,5.300156772136688e-06,0.0002001998946070671,5.499925464391708e-06,4.699919372797012e-06,8.299946784973145e-06,2.00001522898674e-06,8.800067007541656e-06,8.080014958977699e-05,7.640011608600616e-05,0.00013349996879696846,1.1399853974580765e-05,9.199604392051697e-06,0.0009097992442548275
