execution_number,input_class_name,input_class_stereotype
1,Article,subkind
2,Artifact,kind
3,Book,subkind
4,Chapter,subkind
5,Document,subkind
6,Newspaper,subkind
7,Object,subkind
8,Patent,subkind
9,Proceedings,subkind
10,Recording,subkind
11,Sound_Recording,subkind
12,Video_Recording,subkind
13,Work,subkind
