execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
1,13,12,0,1,92.3076923076923,0.0,7.6923076923076925,13,10,2,1,76.92307692307693,15.384615384615385,7.6923076923076925,182,168,14,182,152,30,92.3076923076923,7.6923076923076925,83.51648351648352,16.483516483516482,-2,2,0,-15.384615384615373,15.384615384615385,0.0,-16,16,-8.791208791208788,8.791208791208788,1
2,13,12,0,1,92.3076923076923,0.0,7.6923076923076925,13,4,6,3,30.76923076923077,46.15384615384615,23.076923076923077,182,168,14,182,104,78,92.3076923076923,7.6923076923076925,57.14285714285714,42.857142857142854,-8,6,2,-61.53846153846153,46.15384615384615,15.384615384615383,-64,64,-35.16483516483517,35.16483516483516,1
3,13,12,0,1,92.3076923076923,0.0,7.6923076923076925,13,12,0,1,92.3076923076923,0.0,7.6923076923076925,182,168,14,182,168,14,92.3076923076923,7.6923076923076925,92.3076923076923,7.6923076923076925,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
4,13,12,0,1,92.3076923076923,0.0,7.6923076923076925,13,8,3,2,61.53846153846154,23.076923076923077,15.384615384615385,182,168,14,182,139,43,92.3076923076923,7.6923076923076925,76.37362637362637,23.626373626373624,-4,3,1,-30.769230769230766,23.076923076923077,7.6923076923076925,-29,29,-15.934065934065941,15.93406593406593,1
5,13,12,0,1,92.3076923076923,0.0,7.6923076923076925,13,4,7,2,30.76923076923077,53.84615384615385,15.384615384615385,182,168,14,182,111,71,92.3076923076923,7.6923076923076925,60.98901098901099,39.010989010989015,-8,7,1,-61.53846153846153,53.84615384615385,7.6923076923076925,-57,57,-31.318681318681314,31.31868131868132,1
6,13,12,0,1,92.3076923076923,0.0,7.6923076923076925,13,8,4,1,61.53846153846154,30.76923076923077,7.6923076923076925,182,168,14,182,146,36,92.3076923076923,7.6923076923076925,80.21978021978022,19.78021978021978,-4,4,0,-30.769230769230766,30.76923076923077,0.0,-22,22,-12.087912087912088,12.087912087912088,0
7,13,12,0,1,92.3076923076923,0.0,7.6923076923076925,13,4,8,1,30.76923076923077,61.53846153846154,7.6923076923076925,182,168,14,182,118,64,92.3076923076923,7.6923076923076925,64.83516483516483,35.16483516483517,-8,8,0,-61.53846153846153,61.53846153846154,0.0,-50,50,-27.472527472527474,27.472527472527474,0
8,13,12,0,1,92.3076923076923,0.0,7.6923076923076925,13,8,3,2,61.53846153846154,23.076923076923077,15.384615384615385,182,168,14,182,139,43,92.3076923076923,7.6923076923076925,76.37362637362637,23.626373626373624,-4,3,1,-30.769230769230766,23.076923076923077,7.6923076923076925,-29,29,-15.934065934065941,15.93406593406593,1
9,13,12,0,1,92.3076923076923,0.0,7.6923076923076925,13,12,0,1,92.3076923076923,0.0,7.6923076923076925,182,168,14,182,168,14,92.3076923076923,7.6923076923076925,92.3076923076923,7.6923076923076925,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
10,13,12,0,1,92.3076923076923,0.0,7.6923076923076925,13,12,0,1,92.3076923076923,0.0,7.6923076923076925,182,168,14,182,168,14,92.3076923076923,7.6923076923076925,92.3076923076923,7.6923076923076925,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
11,13,12,0,1,92.3076923076923,0.0,7.6923076923076925,13,4,7,2,30.76923076923077,53.84615384615385,15.384615384615385,182,168,14,182,111,71,92.3076923076923,7.6923076923076925,60.98901098901099,39.010989010989015,-8,7,1,-61.53846153846153,53.84615384615385,7.6923076923076925,-57,57,-31.318681318681314,31.31868131868132,1
12,13,12,0,1,92.3076923076923,0.0,7.6923076923076925,13,4,7,2,30.76923076923077,53.84615384615385,15.384615384615385,182,168,14,182,111,71,92.3076923076923,7.6923076923076925,60.98901098901099,39.010989010989015,-8,7,1,-61.53846153846153,53.84615384615385,7.6923076923076925,-57,57,-31.318681318681314,31.31868131868132,1
13,13,12,0,1,92.3076923076923,0.0,7.6923076923076925,13,4,7,2,30.76923076923077,53.84615384615385,15.384615384615385,182,168,14,182,111,71,92.3076923076923,7.6923076923076925,60.98901098901099,39.010989010989015,-8,7,1,-61.53846153846153,53.84615384615385,7.6923076923076925,-57,57,-31.318681318681314,31.31868131868132,1
