execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
1,1.5000056009739637e-05,1.3499986380338669e-05,1.479999627918005e-05,0.015105300000868738,1.4599994756281376e-05,0.008497600036207587,1.4899997040629387e-05,1.9999570213258266e-06,1.3999990187585354e-05,4.900002386420965e-05,1.999997766688466e-05,0.018268899992108345,7.599999662488699e-06,9.700015652924776e-06,1.3299984857439995e-05,0.0420602000085637
2,1.7000013031065464e-05,1.4000048395246267e-05,1.4800054486840963e-05,8.739996701478958e-05,1.3899989426136017e-05,9.100005263462663e-05,1.290004001930356e-05,1.9999570213258266e-06,1.3400043826550245e-05,5.3499999921768904e-05,1.7200014553964138e-05,0.004673500021453947,7.499998901039362e-06,6.499991286545992e-06,1.610000617802143e-05,0.005040700198151171
3,1.4499993994832039e-05,1.2899981811642647e-05,1.4199991710484028e-05,0.004189800005406141,1.4499993994832039e-05,1.580000389367342e-05,0.005309699976351112,1.9000144675374031e-06,1.4199991710484028e-05,4.67000063508749e-05,1.639995025470853e-05,0.009007399959955364,7.599999662488699e-06,6.799993570894003e-06,1.3000040780752897e-05,0.018685399903915823
4,1.4499993994832039e-05,8.069997420534492e-05,1.4299992471933365e-05,1.2699980288743973e-05,8.149998029693961e-05,0.006672299990896136,1.3599987141788006e-05,1.8999562598764896e-06,1.3200042303651571e-05,4.7099951189011335e-05,1.6600009985268116e-05,6.699992809444666e-06,0.00031560001662001014,0.00022719998378306627,1.3499986380338669e-05,0.007531399838626385
5,1.4899997040629387e-05,1.2699980288743973e-05,1.4099990949034691e-05,0.004224999982398003,1.4099990949034691e-05,0.002838199958205223,1.3999990187585354e-05,1.800013706088066e-06,1.3299984857439995e-05,5.070003680884838e-05,1.6300007700920105e-05,0.00906139996368438,7.399998139590025e-06,6.399990525096655e-06,1.3100041542202234e-05,0.01630339992698282
6,1.4699995517730713e-05,1.2999982573091984e-05,1.4199991710484028e-05,0.0141301000257954,1.5199999324977398e-05,0.008441400015726686,1.4599994756281376e-05,1.9000144675374031e-06,1.3399985618889332e-05,4.7799956519156694e-05,1.680001150816679e-05,0.017818599997553974,8.200004231184721e-06,6.599992047995329e-06,1.6300007700920105e-05,0.040572799975052476
7,1.4599994756281376e-05,1.2700038496404886e-05,1.3999990187585354e-05,0.008407899993471801,1.9700033590197563e-05,0.0055674000177532434,1.379998866468668e-05,1.600012183189392e-06,1.3199984095990658e-05,4.6600005589425564e-05,1.6200006939470768e-05,0.013147999998182058,7.199996616691351e-06,6.499991286545992e-06,1.279998105019331e-05,0.027302200032863766
8,1.4399993233382702e-05,8.289999095723033e-05,1.4299992471933365e-05,1.2399978004395962e-05,7.840001489967108e-05,1.4999997802078724e-05,8.070003241300583e-05,1.700012944638729e-06,1.3100041542202234e-05,4.469999112188816e-05,1.6300007700920105e-05,6.799993570894003e-06,0.0006439000135287642,0.0005122000002302229,1.3599987141788006e-05,0.0015504000475630164
9,1.4899997040629387e-05,1.3199984095990658e-05,1.4599994756281376e-05,0.01399540004786104,1.5199999324977398e-05,1.6700010746717453e-05,8.14999220892787e-05,1.9000144675374031e-06,1.3599987141788006e-05,4.7900015488266945e-05,1.73999578692019e-05,0.01812009996501729,7.700000423938036e-06,6.900052540004253e-06,1.3300043065100908e-05,0.03238029999192804
10,1.5400000847876072e-05,0.0017927000299096107,1.6400008462369442e-05,1.4400051441043615e-05,0.008053500030655414,1.799996243789792e-05,0.010569300036877394,1.8999562598764896e-06,1.4899997040629387e-05,0.0021072999807074666,1.9799976143985987e-05,7.00005330145359e-06,0.002223099989350885,0.0018440000130794942,1.5300000086426735e-05,0.026713000086601824
11,1.4899997040629387e-05,0.00010519992792978883,1.9799976143985987e-05,1.7400016076862812e-05,0.00010230002226307988,1.5099998563528061e-05,7.730000652372837e-05,1.5999539755284786e-06,1.2899981811642647e-05,4.4599990360438824e-05,2.370000584051013e-05,1.1500029359012842e-05,0.001172300020698458,0.0009557000012136996,1.4299992471933365e-05,0.002588599920272827
12,1.4599994756281376e-05,9.669997962191701e-05,2.1400046534836292e-05,1.3399985618889332e-05,7.979990914463997e-05,1.550000160932541e-05,7.810001261532307e-05,1.800013706088066e-06,1.3199984095990658e-05,4.770001396536827e-05,1.650000922381878e-05,6.499991286545992e-06,0.00023529998725280166,0.00013050000416114926,1.3899989426136017e-05,0.0007848999230191112
13,0.008585999952629209,7.989996811375022e-05,9.749992750585079e-05,0.0009324999991804361,9.280000813305378e-05,0.0056375000276602805,1.3699987903237343e-05,1.6999547369778156e-06,1.3200042303651571e-05,4.529999569058418e-05,1.910002902150154e-05,0.0094202000182122,8.000002708286047e-06,6.699992809444666e-06,1.260003773495555e-05,0.024966699944343418
14,1.4999997802078724e-05,1.309998333454132e-05,1.4699995517730713e-05,0.009996999986469746,1.4899997040629387e-05,0.005905399972107261,1.390004763379693e-05,1.9000144675374031e-06,1.3399985618889332e-05,5.059997783973813e-05,1.650000922381878e-05,0.014423099986743182,7.499998901039362e-06,6.799993570894003e-06,1.3399985618889332e-05,0.030507199931889772
15,1.910002902150154e-05,8.289999095723033e-05,1.379998866468668e-05,1.2199976481497288e-05,7.609999738633633e-05,0.006857200060039759,1.3299984857439995e-05,1.700012944638729e-06,1.2599979527294636e-05,4.469999112188816e-05,1.5600002370774746e-05,6.599992047995329e-06,0.0003086999640800059,0.00022310001077130437,1.309998333454132e-05,0.007700699963606894
16,1.4499993994832039e-05,1.279998105019331e-05,1.6300007700920105e-05,0.0001200000406242907,2.3200002033263445e-05,0.00013080000644549727,1.3699987903237343e-05,1.500011421740055e-06,1.2899981811642647e-05,4.47999918833375e-05,1.610000617802143e-05,0.004780400020536035,7.299997378140688e-06,6.600050255656242e-06,1.2700038496404886e-05,0.005213600117713213
17,1.479999627918005e-05,1.2700038496404886e-05,2.0199979189783335e-05,0.00010439998004585505,1.3599987141788006e-05,1.5199999324977398e-05,0.005728299962356687,1.8999562598764896e-06,1.4099990949034691e-05,5.360000068321824e-05,1.650000922381878e-05,0.004580700013320893,7.399998139590025e-06,6.599992047995329e-06,1.309998333454132e-05,0.010603099886793643
18,1.5099998563528061e-05,1.3100041542202234e-05,2.0799983758479357e-05,0.00010880001354962587,1.3699987903237343e-05,1.5400000847876072e-05,0.0060869999579153955,2.00001522898674e-06,1.4299992471933365e-05,4.680000711232424e-05,2.4799956008791924e-05,0.004783500044140965,7.499998901039362e-06,1.2299977242946625e-05,1.3399985618889332e-05,0.01117849996080622
19,1.4099990949034691e-05,1.2599979527294636e-05,1.4099990949034691e-05,0.004301100037992001,1.4199991710484028e-05,0.003132199984975159,2.2299995180219412e-05,1.700012944638729e-06,1.3499986380338669e-05,4.6200002543628216e-05,1.6400008462369442e-05,0.009416899993084371,7.299997378140688e-06,6.500049494206905e-06,1.260003773495555e-05,0.017031700059305876
