class_name,class_original_classification,classification_final_list
Abalroamento,kind,can
Acidente_de_Trânsito,kind,not
Acidente_de_Trânsito_com_Atendimento,kind,can
Acidente_de_Trânsito_com_Vítima,kind,can
Atropelamento,kind,not
Atropelamento_e_Fuga,kind,is
Capotagem,kind,can
Choque,kind,can
Choque_com_Objeto_Fixo,kind,can
Choque_com_Veículo_Estacionado,kind,can
Colisão,kind,can
Colisão_Frontal,kind,can
Colisão_Lateral,kind,can
Colisão_Transversal,kind,can
Colisão_Traseira,kind,can
Engavetamento,kind,can
Queda,kind,can
Saída_de_Pista,kind,can
Tombamento,kind,can
