class_name,class_original_classification,classification_final_list
Abalroamento,kind,not
Acidente_de_Trânsito,kind,is
Acidente_de_Trânsito_com_Atendimento,kind,not
Acidente_de_Trânsito_com_Vítima,kind,not
Atropelamento,kind,not
Atropelamento_e_Fuga,kind,not
Capotagem,kind,not
Choque,kind,not
Choque_com_Objeto_Fixo,kind,not
Choque_com_Veículo_Estacionado,kind,not
Colisão,kind,not
Colisão_Frontal,kind,not
Colisão_Lateral,kind,not
Colisão_Transversal,kind,not
Colisão_Traseira,kind,not
Engavetamento,kind,not
Queda,kind,not
Saída_de_Pista,kind,not
Tombamento,kind,not
