class_name,class_original_classification,classification_final_list
Aquisição_de_Permanente,kind,can
Arrendamento,kind,can
Arrendamento_Financeiro,kind,can
Arrendamento_Financeiro_Imobilizado,kind,can
Arrendamento_Financeiro_Intangível,kind,can
Arrendamento_Operacional,kind,can
Cessão_de_Bens,kind,can
Compra_Especulativa,kind,can
Compra_Imobilizado,kind,can
Compra_Intangível,kind,can
Compra_de_Bem,kind,can
Construção,kind,can
Construção_de_Imobilizado,kind,can
Construção_de_Intangível,kind,can
Emissão_de_Debênture,kind,can
Empréstimo,kind,is
Financiamento,kind,can
Investimento_em_Imobilizado,kind,can
Investimento_em_Intangível,kind,can
Obrigação_Financeira,kind,not
