class_name,class_original_classification,classification_final_list
Direct_Competitor,rolemixin,is
Economic_Agent,category,can
Indirect_Competitor,rolemixin,can
Market_Competitor,rolemixin,can
Potential_Competitor,rolemixin,can
Supplier,rolemixin,can
