percentage,execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
40,1,1.97000008483883e-05,0.0025340999991385615,1.790000078472076e-05,1.1299999641778413e-05,0.0063858999992589816,1.1000000085914508e-05,0.0011133999996673083,0.00015130000065255444,1.9499999325489625e-05,0.0071368000008078525,0.001801500000510714,0.0048882000000958215,0.0005017000003135763,2.260000110254623e-05,0.0035352999993847334,0.02815020000161894
