class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Product-Oriented_Delivery,event,other,False,False,True,1,3,57
Job_acceptance,event,other,False,True,False,4,0,57
Offline_Good_Transfer,event,other,False,True,False,3,0,57
immediate_Access_Provider,rolemixin,rolemixin,False,True,False,9,0,52
C2C_Platform_Provider,role,role,False,True,False,11,0,52
Listing_Creation,event,other,False,True,False,2,0,57
Non-Peer_User,rolemixin,rolemixin,False,True,False,4,0,52
Manually-Checked_Affiliation_Action,event,other,False,True,False,4,0,57
Booking,subkind,subkind,False,True,False,3,0,11
Subscription,subkind,subkind,False,True,False,3,0,11
Price,mode,kind,True,False,False,0,15,15
One-Sided_Platform,subkind,subkind,False,True,False,1,0,12
Agent,category,category,True,False,False,0,50,52
Airbnb_Home_Renter,rolemixin,rolemixin,False,True,False,13,0,52
Future_Reimbursement_Commitment,subkind,subkind,False,True,False,1,0,2
In-house_Payment,event,other,False,True,False,4,0,57
Physical_Delivery,event,other,False,True,False,2,0,57
Crowdfunding_Platform_(Haas_and_Blohm__2014),subkind,subkind,False,True,False,4,0,12
Review_Creation,event,other,False,False,True,2,2,57
Organization,kind,kind,False,False,True,1,5,52
Subscription_Payment,event,other,False,True,False,3,0,57
Platform_Visitor,rolemixin,rolemixin,False,False,True,2,41,52
Offering_Creation,event,other,False,True,False,5,0,57
Platform_Supported_Interaction,event,other,True,False,False,0,5,57
One-time_listing,subkind,subkind,False,True,False,2,0,3
On-Demand_Platform_(Mamonova_2018),subkind,subkind,False,True,False,4,0,12
Review_Creation_by_Provider,event,other,False,True,False,3,0,57
Uber_Eats_Rider,rolemixin,rolemixin,False,True,False,6,0,52
Investment_Platform_(Evans_and_Gawer_2016),subkind,subkind,False,False,True,3,1,12
Customer_Review,subkind,subkind,False,True,False,1,0,2
Price_Acceptance,event,other,False,True,False,2,0,57
Price_Offer_Creation,event,other,False,True,False,2,0,57
Multi-Sided_Transaction_platform_(Evans_and_Gawer_2016),subkind,subkind,False,False,True,2,7,12
Target_MS_Platform_User_Side,collective,kind,True,False,False,0,1,1
Main_Digital_Content_Creation,event,other,False,False,True,4,1,57
Outer-Platform_Delivery,event,other,False,False,True,1,1,57
Listing_Description,subkind,subkind,False,True,False,3,0,9
