class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Accepted_Quote_Price,subkind,subkind,False,True,False,2,0
Booking_Price,subkind,subkind,False,True,False,1,0
Feature-Based_Price,subkind,subkind,False,True,False,3,0
Highest_Price_Offer,subkind,subkind,False,True,False,2,0
Job_Fee,subkind,subkind,False,True,False,3,0
Market_Price,subkind,subkind,False,True,False,1,0
Offering_Price,subkind,subkind,False,False,True,1,5
Paid_Price,subkind,subkind,False,True,False,1,0
Paid_Transaction_Price,subkind,subkind,False,True,False,2,0
Price,mode,kind,True,False,False,0,15
Price_per_Quantity,subkind,subkind,False,True,False,2,0
Price_set_by_Provider,subkind,subkind,False,False,True,2,2
Proposed_Price,subkind,subkind,False,False,True,1,1
Received_Transaction_Price,subkind,subkind,False,True,False,2,0
Suggested_Price,subkind,subkind,False,True,False,1,0
Transaction_Price,subkind,subkind,False,False,True,1,2
