class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Digital_Content,kind,kind,True,False,False,0,9
Digital_File,subkind,subkind,False,True,False,2,0
Digital_Message,subkind,subkind,False,True,False,2,0
Listing_Description,subkind,subkind,False,True,False,3,0
Main_Digital_Content,subkind,subkind,False,False,True,1,7
Offering_Description,subkind,subkind,False,False,True,2,3
Offering_description_of_Ownership_transfer,subkind,subkind,False,True,False,3,0
Personal_Data,subkind,subkind,False,True,False,2,0
Physical_Offering_Description,subkind,subkind,False,True,False,3,0
Review_Content,subkind,subkind,False,True,False,1,0
