class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Agent,category,category,True,False,False,0,50
Airbnb_Home_Renter,rolemixin,rolemixin,False,True,False,13,0
Airbnb_Home_Seeker,rolemixin,rolemixin,False,False,True,11,1
Airbnb_Homeowner,rolemixin,rolemixin,False,False,True,9,1
B2B_Platform_Customer,role,role,False,True,False,10,0
B2B_Platform_Provider,role,role,False,True,False,10,0
B2C_Platform_Customer,role,role,False,True,False,10,0
B2C_Platform_Provider,role,role,False,True,False,10,0
C2C_Platform_Customer,role,role,False,True,False,11,0
C2C_Platform_Provider,role,role,False,True,False,11,0
Capital-Giving_Agent,rolemixin,rolemixin,False,True,False,9,0
Capital-Seeking_Agent,rolemixin,rolemixin,False,True,False,9,0
Centralized_Platform_Customer,rolemixin,rolemixin,False,True,False,10,0
Centralized_Target_Platform_Customer,rolemixin,rolemixin,True,False,False,0,1
Content_Consumer,rolemixin,rolemixin,False,False,True,4,13
Content_Creator,rolemixin,rolemixin,False,False,True,4,12
Decentralized_Platform_Customer,rolemixin,rolemixin,False,True,False,10,0
Decentralized_Target_Platform_Customer,rolemixin,rolemixin,True,False,False,0,1
Immediate_Access_Customer,rolemixin,rolemixin,False,True,False,9,0
Logged_In_User,rolemixin,rolemixin,False,False,True,5,2
MS_Platform_User,rolemixin,rolemixin,False,False,True,3,25
Marketplace_Company,rolemixin,rolemixin,False,True,False,2,0
Non-Peer_User,rolemixin,rolemixin,False,True,False,4,0
Offering_Creator,rolemixin,rolemixin,False,False,True,7,11
One-Sided_Platform_User,rolemixin,rolemixin,False,True,False,4,0
Organization,kind,kind,False,False,True,1,5
Payment_Provider,subkind,subkind,False,True,False,2,0
Peer_Consumer,rolemixin,rolemixin,False,True,False,5,0
Peer_Creator,rolemixin,rolemixin,False,True,False,5,0
Peer_User,rolemixin,rolemixin,False,False,True,4,10
Person,kind,kind,False,False,True,1,9
Platform_Company,rolemixin,rolemixin,False,False,True,1,2
Platform_Customer,rolemixin,rolemixin,False,False,True,8,12
Platform_Customer_of_Offline_Physical_Good,rolemixin,rolemixin,False,True,False,9,0
Platform_Provider,rolemixin,rolemixin,False,False,True,8,7
Platform_Service_Provider,rolemixin,rolemixin,False,True,False,9,0
Platform_User,rolemixin,rolemixin,False,False,True,3,39
Platform_Visitor,rolemixin,rolemixin,False,False,True,2,41
Private_Airbnb_Homeowner,role,role,False,True,False,11,0
Private_Customer,subkind,subkind,False,False,True,2,1
Registered_User,rolemixin,rolemixin,False,False,True,4,29
SafaRide_Customer,rolemixin,rolemixin,False,True,False,6,0
SafaRide_Trip_Provider,rolemixin,rolemixin,False,True,False,6,0
Subscribed_Platform_User,rolemixin,rolemixin,False,True,False,5,0
Target_Platform_Customer,rolemixin,rolemixin,False,False,True,4,13
Target_Platform_User,rolemixin,rolemixin,False,False,True,1,42
Transaction_Platform_Company,rolemixin,rolemixin,False,True,False,2,0
Uber_Eats_Customer,role,role,False,True,False,11,0
Uber_Eats_Restaurant,role,role,False,True,False,9,0
Uber_Eats_Rider,rolemixin,rolemixin,False,True,False,6,0
Worker,rolemixin,rolemixin,False,True,False,9,0
immediate_Access_Provider,rolemixin,rolemixin,False,True,False,9,0
jobDropper,rolemixin,rolemixin,False,True,False,9,0
