percentage,execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
20,7,1.1099997209385037e-05,0.003564999991795048,1.1199997970834374e-05,9.69998654909432e-06,0.01310640000156127,1.1399999493733048e-05,0.016390500008128583,1.0900010238401592e-05,9.99998883344233e-06,0.0031053999991854653,6.699992809444666e-06,4.799992893822491e-06,0.001934700005222112,0.0015073999966261908,6.300004315562546e-06,0.03969149997283239
