percentage,execution,ar_r_sub,k_s_sup,ks_sf_in,n_r_t,nk_k_sup,nrs_ns_r,ns_s_spe,ns_s_sup,ns_sub_r,r_ar_sup,s_k_sub,s_ns_sub,s_nsup_k,sub_r_r,t_k_sup,total_time
60,3,0.048490000073798,5.1800161600112915e-05,0.0009371999185532331,1.3599870726466179e-05,0.015675799921154976,0.002669899957254529,1.0500079952180386e-05,1.5600002370774746e-05,1.9400031305849552e-05,5.280005279928446e-05,0.02766300004441291,0.04512250004336238,0.005383500014431775,0.00040819996502250433,0.0009463999886065722,0.14746020012535155
