execution_number,input_class_name,input_class_stereotype
1,Canceled_NC,phase
2,Evaluation_Find,category
3,Finished_NC,role
4,Identified_NC,phase
5,Lesson_Learned,kind
6,Noncompliance,kind
7,Planned_NC,role
8,Problem,kind
9,Registered_NC,phase
10,Resolving_NC,role
