class_name,class_original_classification,classification_final_list
Administrative,role,can
Employee,role,can
Graduate_Student,role,can
Intern,role,can
Person,kind,can
Professor,role,can
Regular,role,is
Student,role,can
Undergraduate_Student,role,can
