percentage,execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
60,4,0.005789199989521876,9.329999738838524e-05,0.00010920000204350799,0.03683009998349007,9.819999104365706e-05,0.011405899989767931,0.002097500007948838,2.3999891709536314e-06,1.340000017080456e-05,2.0099992980249226e-05,8.400005754083395e-06,0.021827499993378296,7.800001185387373e-06,6.400005077011883e-06,7.499998901039362e-06,0.0783168999478221
