execution,k_s_sup,s_k_sub,t_k_sup,ns_s_sup,s_ns_sub,r_ar_sup,ar_r_sub,ns_sub_r,ks_sf_in,sub_r_r,n_r_t,ns_s_spe,nk_k_sup,s_nsup_k,nrs_ns_r,total_time
1,1.170008908957243e-05,0.009018099983222783,1.5200115740299225e-05,1.0599964298307896e-05,0.03149010008201003,0.0022826000349596143,1.1899974197149277e-05,2.00001522898674e-06,1.109996810555458e-05,1.98000343516469e-05,7.300055585801601e-06,5.499925464391708e-06,0.0023590000346302986,0.0017664999468252063,9.7999582067132e-06,0.047021200181916356
2,1.0999967344105244e-05,0.014591300045140088,1.209997572004795e-05,1.0200077667832375e-05,0.05492689984384924,0.0021587000228464603,1.1599855497479439e-05,2.200016751885414e-06,1.0800082236528397e-05,1.8099904991686344e-05,6.9999368861317635e-06,5.200039595365524e-06,0.0035454999888315797,0.002671399968676269,8.899951353669167e-06,0.07799089967738837
3,1.0900082997977734e-05,7.769989315420389e-05,1.0599964298307896e-05,1.1500087566673756e-05,7.429986726492643e-05,1.100008375942707e-05,7.35999783501029e-05,1.700012944638729e-06,9.999959729611874e-06,1.680001150816679e-05,7.00005330145359e-06,4.900037311017513e-06,0.0003095000283792615,0.00021770002786070108,8.09994526207447e-06,0.0008453000336885452
4,1.1200085282325745e-05,8.140003774315119e-05,1.0699848644435406e-05,9.500072337687016e-06,7.390009704977274e-05,1.0599847882986069e-05,7.260008715093136e-05,1.700012944638729e-06,1.009996049106121e-05,1.7000013031065464e-05,7.200054824352264e-06,4.899920895695686e-06,0.0004217000678181648,0.0003144999500364065,7.899943739175797e-06,0.00105489999987185
5,1.0699848644435406e-05,7.950002327561378e-05,1.0399962775409222e-05,9.600073099136353e-06,7.309997454285622e-05,1.0999967344105244e-05,7.289997301995754e-05,1.700012944638729e-06,1.6000005416572094e-05,1.7600017599761486e-05,7.00005330145359e-06,4.900037311017513e-06,0.00041290000081062317,0.00031669996678829193,7.899943739175797e-06,0.001051899860613048
6,1.0600080713629723e-05,7.919990457594395e-05,1.100008375942707e-05,9.399955160915852e-06,7.320009171962738e-05,1.109996810555458e-05,7.319997530430555e-05,1.600012183189392e-06,9.900075383484364e-06,1.71000137925148e-05,6.9999368861317635e-06,5.00003807246685e-06,0.00035509990993887186,0.0002652000403031707,7.999944500625134e-06,0.000936600030399859
7,1.0800082236528397e-05,7.599999662488699e-05,1.0500079952180386e-05,9.599840268492699e-06,7.450010161846876e-05,1.0699965059757233e-05,7.700000423938036e-05,1.600012183189392e-06,1.0399846360087395e-05,1.740013249218464e-05,7.0999376475811005e-06,5.300040356814861e-06,0.0003589000552892685,0.00026629993226379156,8.00006091594696e-06,0.0009441000875085592
8,1.0800082236528397e-05,8.109991904348135e-05,1.0800082236528397e-05,9.89984255284071e-06,7.400009781122208e-05,1.070008147507906e-05,7.25998543202877e-05,4.300032742321491e-06,1.2800097465515137e-05,1.6999896615743637e-05,7.00005330145359e-06,4.899920895695686e-06,0.0003594000590965152,0.00026020000223070383,8.00006091594696e-06,0.0009435000829398632
9,1.1300086043775082e-05,0.005845500039868057,1.200009137392044e-05,1.019984483718872e-05,0.025446300045587122,0.004265299998223782,1.1100084520876408e-05,1.9000144675374031e-06,1.0599964298307896e-05,1.800013706088066e-05,6.800051778554916e-06,5.399924702942371e-06,0.0020848000422120094,0.00155259994789958,8.79995059221983e-06,0.039290600223466754
10,1.0900082997977734e-05,0.004268100019544363,1.200009137392044e-05,1.0300078429281712e-05,0.01789520017337054,0.006440300145186484,1.1600088328123093e-05,1.800013706088066e-06,1.089985016733408e-05,1.940014772117138e-05,7.1999384090304375e-06,5.100038833916187e-06,0.0017669000662863255,0.0013973999302834272,9.300070814788342e-06,0.03186640073545277
