taxonomy_name,dataset_name,num_classes
falduci2022non-consensual-pornography_tx001.ttl,falduci2022non-consensual-pornography,2
falduci2022non-consensual-pornography_tx002.ttl,falduci2022non-consensual-pornography,7
falduci2022non-consensual-pornography_tx003.ttl,falduci2022non-consensual-pornography,7
