2,3,2,0,1,66.66666666666666,0.0,33.33333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333,42,28,14,42,28,14,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1
3,3,2,0,1,66.66666666666666,0.0,33.33333333333333,3,0,0,3,0.0,0.0,100.0,42,28,14,42,0,42,66.66666666666666,33.33333333333333,0.0,100.0,-2,0,2,-66.66666666666666,0.0,66.66666666666667,-28,28,-66.66666666666666,66.66666666666667,1
